cano_smiles,MW,TPSA,HBD,HBA,Water Solubility
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(NC(=O)C2CC(=O)NC(=O)N2)cc1)C(=O)NC(Cc1ccc(NC(N)=O)cc1)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,1632.2890000000002,512.8699999999998,17,18,0.0041
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.381,43.7,2,3,1.4
COC(=O)C(c1ccccc1)C1CCCCN1,233.31099999999995,38.33,1,3,0.182
CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,411.58600000000007,49.77,1,4,0.00205
O=C([O-])CN1CCN(CC(=O)[O-])CCN(C(CO)C(O)CO)CCN(CC(=O)[O-])CC1.[Gd+3],604.7150000000004,194.04,3,13,0.0496
NC(N)=NCc1cccc(I)c1,275.093,64.4,2,1,0.0878
O=C([O-])CN(CCN(CC(=O)[O-])CC(COP(=O)([O-])OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3].[Na+].[Na+].[Na+],957.868,268.96,0,17,0.169
CNC(C)CCC=C(C)C,141.25799999999998,12.03,1,1,3.06
CC(N)C(O)c1ccc(O)c(O)c1,183.207,86.71000000000001,4,4,14.6
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,528.9510000000001,23.47,1,2,3.09e-05
CC(=O)OC(C)C[N+](C)(C)C,160.237,26.3,0,2,0.0678
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,302.458,37.3,1,2,0.0139
c1ccc2c(CC3=NCCN3)cccc2c1,210.28000000000003,24.39,1,2,0.0381
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,385.3760000000001,131.56,1,8,0.0124
C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,327.46800000000013,52.82000000000001,2,3,0.00605
CNC(C)CC1CCCCC1,155.28499999999997,12.03,1,1,0.0904
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,288.2799999999999,75.99000000000001,2,3,0.302
CC(OC1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,614.4110000000003,129.91,3,7,0.00632
CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O,328.5000000000001,48.91,2,2,0.00173
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOC(C)(C)C,447.49100000000016,103.01,1,8,0.0427
O=C([O-])[O-].[Ca+2],100.086,63.19,0,3,128.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,371.82700000000006,99.6,2,6,0.0437
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,261.36499999999995,45.4,2,3,0.0356
C1CCN2CC3CC(CN4CCCCC34)C2C1,234.38699999999992,6.48,0,2,0.931
Nc1ccccc1,93.129,26.02,1,1,18.0
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.37000000000006,90.00999999999999,2,5,0.278
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,310.43700000000007,37.3,1,2,0.00581
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,295.304,35.25,1,2,0.00915
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,272.30300000000005,30.21,0,2,0.00101
COC1=CC(C)=CC(C)C(O)C(C)CC(C)=CC=CC(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,622.8400000000003,134.91000000000005,4,9,0.0155
COC1=CC(C)=CC(C)C(O)C(C)CC(C)=CC=CC(OC)C(C(C)C(O)C(C)C2(O)CC(OC(=O)C=CC(=O)NC3=C(O)CCC3=O)C(C)C(C(C)C)O2)OC1=O,815.998,207.38,5,13,0.00584
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,405.9690000000001,12.47,0,2,0.000414
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,354.1890000000001,75.63,2,4,0.00199
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,298.363,54.37,1,3,0.0139
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,247.33799999999997,40.54,1,3,3.01
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.446,71.44,1,3,0.00359
CC(C)(C)C1CCC(C2=C(O)c3ccccc3C(=O)C2=O)CC1,312.40900000000016,54.37,1,3,0.0115
O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,375.21100000000007,82.19,3,2,0.0012
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,378.1080000000002,58.28,3,3,0.0185
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,408.4030000000001,128.59,2,9,3.05
CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,424.40200000000016,148.82,3,10,5.21
CC1C(=O)OC2C(O)C34C5OC(=O)C3(OC3OC(=O)C(O)C34C(C(C)(C)C)C5O)C12O,440.4010000000001,169.04999999999998,4,11,8.99
CC1C(=O)OC2CC34C5OC(=O)C3(OC3OC(=O)C(O)C34C(C(C)(C)C)C5O)C21O,424.4020000000001,148.82,3,10,6.96
CC1C(=O)OC2C1C13OC4OC(=O)C(O)C45C(C(C)(C)C)C(O)C(OC1=O)C35C2O,424.40200000000016,148.82,3,10,7.96
CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,1079.2810000000002,357.06000000000006,14,22,0.784
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,1109.307,377.2900000000001,15,23,1.07
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,801.0240000000005,239.21999999999997,10,14,0.304
CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,397.51500000000016,48.95,1,5,0.002
O=P(O)(O)OCC(Cl)(Cl)Cl,229.383,66.76,2,2,7.86
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,536.8880000000003,0.0,0,0,0.000391
C[N+](C)(C)CC(=O)[O-],117.14799999999998,40.13,0,2,1.86
CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,245.33,73.1,2,3,0.136
CNCC(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(C)C(=O)O)C(C)C)C(C)C,912.0629999999996,357.54999999999995,12,12,0.0439
c1ccc2c(c1)CCCC2C1=NCCN1,200.285,24.39,1,2,0.239
CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,307.39700000000005,38.13,0,4,0.333
[Cl-].[NH4+],53.492,36.5,1,0,124.0
CC(O)C(=O)[O-].[NH4+],107.109,96.86,2,3,866.0
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,358.26900000000006,58.36000000000001,1,4,0.0618
OCc1ccccc1,108.13999999999996,20.23,1,1,26.8
NC1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,393.8460000000001,88.56,2,5,0.143
COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,835.944,202.45,3,14,0.00413
NC(=O)NC(CCC(=O)O)C(=O)O,190.155,129.72,4,3,19.1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,392.5800000000002,77.76,3,3,0.0197
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,372.5050000000002,60.440000000000005,0,4,0.00502
CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,508.5580000000002,106.97,1,7,0.0097
OCC(S)CS,124.23,20.23,3,3,2.76
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ga+3],258.82199999999995,140.62,1,7,3.21
CCNC(=NCCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(N)=O)NCC,1570.35,451.4899999999998,16,16,0.00531
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,454.9660000000002,72.83,1,5,0.0112
C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,317.49700000000024,23.47,1,2,0.000576
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,428.6130000000003,60.440000000000005,0,4,0.000866
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,1096.3469999999998,355.0799999999999,13,14,0.00496
O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3],457.836,189.57,0,9,31.0
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,339.47900000000016,29.54,0,3,0.00419
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,311.63700000000006,156.59,4,5,0.0361
NCc1ccc(S(N)(=O)=O)cc1,186.236,86.18,2,3,5.18
Cc1nc(COP(=O)([O-])O)cc(CN(CCN(CC(=O)O)Cc2cc(COP(=O)([O-])O)nc(C)c2O)CC(=O)O)c1O.[Mn+2],691.3820000000003,286.5,6,14,1.06
CCC(C)C(C)(COC(N)=O)COC(N)=O,232.27999999999997,104.64,2,4,1.22
C1N2CN3CN1CN(C2)C3,140.19,12.96,0,4,766.0
C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,356.44200000000023,66.76,2,4,0.00729
CCCCCCCC(=O)OCC(O)CO,218.293,66.76,2,4,4.36
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.289,86.18,2,3,0.0197
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.12300000000005,92.47,2,4,0.00799
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,616.8330000000004,103.30000000000004,1,10,0.000214
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.23500000000004,72.55000000000001,2,4,0.173
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.7960000000004,78.66,6,8,0.0472
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1085.156,358.20000000000005,11,24,1.3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,582.8160000000005,103.30000000000004,1,10,0.000403
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,477.4810000000002,207.29999999999995,5,9,0.0178
CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,331.368,91.18,4,6,0.236
On1ccccc1=S,127.168,25.16,1,3,3.0
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,382.5310000000001,12.05,0,2,0.000288
O=C(O)CCCc1ccccc1,164.204,37.3,1,1,0.513
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,397.75800000000015,17.82,0,3,0.00129
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.309,107.2,2,6,0.313
NCCNCCNCCN,146.238,76.1,4,4,27.5
CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1311.4730000000006,490.4199999999999,17,15,0.0305
CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O,382.5410000000002,94.83,3,4,0.0306
NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)NC(N)=N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,685.7000000000002,392.86,15,15,1.04
c1ccn(CCOc2ccc3[nH]ccc3c2)c1,226.279,29.95,1,2,0.288
O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCCCC3)c2)c1Br,454.3420000000002,95.86,3,5,0.000901
CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,276.162,135.29000000000002,5,3,11.0
COc1ccccc1-n1c(CSc2ncnc3nc[nH]c23)nc2cccc(Cl)c2c1=O,450.9110000000002,98.58,1,8,0.00641
C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,271.247,66.49000000000001,2,4,0.103
Cc1ccc(-n2cc(CNCC3CCCCC3)c3ccccc32)cc1,332.491,16.96,1,2,0.00116
Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21,362.43300000000016,82.94,3,4,0.0203
CC(C)C(NS(=O)(=O)CCc1ccccc1)P(=O)(O)CC(C(=O)O)c1cccc(CN)c1,482.5390000000002,146.79,4,5,0.298
CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,389.88600000000014,108.39,3,6,0.0315
O=C(CC(Cc1cccc(O)c1)C(=O)NC1c2ccccc2CC1O)NO,370.4050000000001,118.89,5,5,0.162
COC(=O)C(N)Cc1ccccc1,179.21900000000002,52.32,1,3,3.11
CCOC(=O)NC(CC(C)C)C(=O)O,203.238,75.63,2,3,12.6
CCOB(OCC)C(N)CCCCN,202.10699999999997,70.5,2,4,6.26
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,278.35200000000003,59.59,2,3,0.288
CC1OC(n2cnc3c(N)ncnc32)CC1OP(=O)(O)O,315.226,145.61,3,8,2.35
O=C1N=c2ccc3ncsc3c2=C1CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,449.51700000000005,113.41,2,7,0.0316
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CNC2CCCC2)cc1,371.4850000000001,111.31,4,4,0.185
COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)ccc1-c1ccccc1,358.44500000000005,87.05,2,5,0.00385
CSc1sc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)c2ccccc12,424.5910000000001,55.56,1,5,0.00184
NCc1ccc2c(c1)C1(CCN(C(=O)C=Cc3ccccc3)CC1)CO2,348.44600000000014,55.56,1,3,0.0138
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CNC2CCCCC2)cc1,385.51200000000017,111.31,4,4,0.137
c1ccc(NCc2cccnc2)cc1,184.242,24.92,1,2,2.1
O=c1[nH]c2ccc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,419.91600000000017,76.81,3,4,0.0266
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CNC2CCCCCC2)cc1,399.5390000000002,111.31,4,4,0.0793
CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,342.374,108.01,4,4,0.00657
CC1CCCCC1Oc1cccc(-c2cc3cc(C(=N)N)c(F)cc3[nH]2)c1O,381.4510000000001,95.12,4,3,0.00219
Cc1cc(I)c(O)c(C(=O)Nc2ccc(C(=N)N)c(Cl)c2)c1,429.6450000000001,99.2,4,3,0.0063
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CNC2CCCCCCC2)cc1,413.56600000000026,111.31,4,4,0.046
C=CCN(C(=O)c1cc(Cl)cc(OCCCON=C(N)N)c1)C1CCCC1,394.9030000000002,103.17,2,4,0.00957
Cc1cccc2c1C(=O)N(c1ccnc(Cl)c1)C2=O,272.69100000000003,50.27,0,3,0.737
N=C(N)CCCCC(C=O)C1CCCC1O,226.32,87.17,3,3,0.437
O=C(O)c1cc(S(=O)(=O)NCCS)ccc1O,277.32300000000004,103.7,4,5,0.659
O=C(O)CCC(=O)C1=CC=CC(O)C1C(=O)O,240.211,111.9,3,4,2.73
N=C(N)CCCCC(C(=O)O)C1c2cc(-c3ccc(O)cc3)ccc2CC1O,382.46000000000015,127.63,5,4,0.0332
COc1cccc(-c2ccc3c(c2)CC(O)C3C(CCCCC(=N)N)C(=O)O)c1,396.4870000000002,116.63,4,4,0.0106
CCOCCOCCOCCOCCOCCOCC,294.388,55.38000000000001,0,6,0.62
CC(C)CCC(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,336.86300000000006,49.41,1,2,0.0208
CCNC(=O)COc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C(N)C1CCCCC1,479.0210000000004,113.76,3,5,0.0218
CCC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21CC,312.45300000000003,37.3,1,2,0.0199
CC1(O)CCC2c3ccc4cc(O)ccc4c3CCC21C,282.383,40.46,2,2,0.00218
O=c1[nH]c(=O)n(COCCO)cc1Sc1ccccc1,294.332,84.32000000000001,2,6,0.322
O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(OCc2ccccc2)c1,382.4160000000001,93.55,2,6,0.00609
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(CO)c1Br,450.2960000000001,114.85,2,7,0.0232
N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,279.27,64.25,2,3,0.00546
CN1CCN(c2ccc(-c3cnc4[nH]cc(NC(=O)c5cccnc5)c4c3)cc2)CC1,412.4970000000002,77.14999999999999,2,5,0.0439
CN(C)C(=O)c1cc(-c2[nH]ncc2-c2ccccc2)c[nH]1,280.331,64.78,2,2,0.126
CCC(N)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,323.824,75.43,2,3,0.446
CCN1c2c(F)ccc(F)c2C(N)=NC12CCN(C(=O)C1=CN=C(C#N)CC1)CC2,412.4440000000002,98.07999999999998,1,6,0.0733
CC#CC1CCC(CN)N1C(=O)C(N)C1CCCC1,263.385,72.35,2,3,0.193
CCCC(=O)C(O)=COP(=O)(O)O,210.122,104.06,3,4,8.11
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(N)c2)n1,399.49800000000016,84.97,3,4,0.00528
CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(N)c2)n1,349.4380000000001,84.97,3,4,0.0198
CC(C)c1ccc(CNNC(=O)c2ccc(O)cc2)cc1,284.359,61.36,3,3,0.0169
O=C(O)CCON=Cc1ccccc1C(F)(F)F,261.199,58.89,1,3,0.0791
CC(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(C)O,467.5660000000002,107.97,3,5,0.0149
CNC(=O)C1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,385.4420000000002,125.04,3,5,0.11
CC1CC2CN1CCn1[nH]c3c(cccc3c1=O)-c1nc3c(cccc3[nH]c1=O)O2,403.4420000000002,96.01,2,6,0.335
O=c1c2c3c(sc2ncn1Cc1nn[nH]n1)CCCC3,288.3360000000001,89.35000000000001,1,7,0.122
CCC(C(=O)Nc1ccncc1)c1ccccc1,240.306,41.99,1,2,0.175
Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Cl,387.8270000000001,158.13,3,8,0.218
O=C(NOCCO)C1=CC=C(F)C(F)C1=Nc1ccc(I)cc1F,452.17,70.92,2,4,0.0156
CCCCCCCCCCS(=O)(=O)O,222.35,54.370000000000005,1,2,0.0727
CCCCCCCCCCCCO,186.339,20.23,1,1,0.0026
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,458.42400000000015,89.00999999999999,2,5,0.00173
CC(Nc1cc2c(-c3cc(Cl)cc(CCCO)c3)noc2cn1)c1ccccc1,407.90100000000007,71.18,2,5,0.0221
Cn1c(N)nc2ncc(-c3ccc(O)cc3)cc21,240.266,76.96000000000001,2,5,0.726
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)S2,414.5350000000002,127.23,3,7,0.0588
NC(N)=Nc1ccc(CO)cc1,165.196,84.63000000000001,3,2,0.858
C=CCC(C=O)C1CCCC1O,168.236,37.3,1,2,4.22
CC(C)(c1ccccc1)c1ccc(O)cc1,212.292,20.23,1,1,0.0209
CC1CCC2C(C(=O)O)=CC3CC(C)(C)CC132,234.33899999999997,37.3,1,1,0.0415
COC(Cc1ccccc1)C(C)C=C(C)C=CC(N)C(C)C(=O)O,331.4560000000001,72.55,2,3,0.00813
CCOC(=O)c1cnc(N)[nH]c1=O,183.167,98.07,2,5,16.2
O=C(O)c1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1,308.12000000000006,63.33,1,3,0.0287
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,438.9110000000002,77.49,1,5,0.0148
CCn1ncc2c(NC3CCOCC3)c(C(=O)NCc3ccccc3)cnc21,379.46400000000006,81.07,2,6,0.0473
C=CCN1C(=O)N(CC=C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1,406.5260000000001,64.01,2,3,0.25
CC(C)CC(N)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,351.878,75.43,2,3,0.0718
O=CCCCC=C(C=O)CCC=C(C=O)CCC=O,264.321,68.28,0,4,0.0166
N#CC(C(N)=O)C(S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,357.279,78.91,3,4,0.0304
Clc1ccc(CCC2(Cn3ccnc3)OCCO2)cc1,292.766,36.28,0,4,0.183
Oc1cc(O)c2c(O)cc(O)c(O)c2c1,208.169,101.15,5,5,1.65
Cc1cc(N2CCCC2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,420.4730000000001,94.4,1,8,0.321
O=C(c1ccncc1)c1ccc(F)cc1,201.2,29.96,0,2,0.547
Cc1ccccc1-c1cc2ccc(C(=N)N)cc2[nH]1,249.317,65.66,3,1,0.00584
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,385.895,75.43,2,3,0.00916
COC1CC(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,484.9150000000002,92.67,2,5,0.00717
CC(C)C(NS(=O)(=O)c1ccccc1)P(=O)(O)CC(C(=O)O)c1cccc(CN)c1,454.4850000000002,146.79,4,5,0.939
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1cccc3ccccc13)C(=O)O)C2=O,389.3630000000001,111.98000000000002,2,4,0.00674
Cc1cccc(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,249.317,65.66,3,1,0.00586
O=C(O)C(Cc1ccccc1)C[N+](=O)[O-],209.201,80.44,1,3,0.445
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,422.41000000000014,80.9,2,4,0.000988
CCCCCC(O)C=CC=CCCCCCCCC(=O)O,296.4509999999999,57.53,2,2,0.00298
N#CCc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,265.268,77.39,2,4,0.242
O=C(O)CCC(CP(=O)(O)Cc1ccc(I)cc1)C(=O)O,426.143,111.9,3,3,0.827
CCCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,316.40500000000003,99.28,3,3,0.191
NC(N)=NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccccc1,318.38000000000005,86.4,2,2,0.0228
CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,304.216,135.29000000000002,5,3,8.2
COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,334.3790000000001,96.28,2,6,0.0109
CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,432.5490000000001,83.98,2,5,0.00112
OC(CCCl)c1ccccc1,170.639,20.23,1,1,2.12
O=C(O)c1ccc(-c2c(F)cccc2F)cc1,234.201,37.3,1,1,0.0288
CC(C)CCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,344.45900000000006,99.28,3,3,0.163
Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1,243.218,86.72000000000001,3,5,0.856
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Cl)c(C(F)(F)F)c4)[nH]c3c2)ccn1,461.8310000000001,91.93,3,5,0.00348
CC(=O)N(C)C1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1,327.4440000000001,66.64,1,3,0.722
CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,382.42400000000015,109.65000000000002,3,7,0.02
CN1CCN(c2ccccc2CN=NC(N)=S)CC1,277.39700000000005,57.22,1,4,0.118
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCc2ccccc2)cc1,378.47600000000006,99.28,3,3,0.0462
CC#CCOc1ccc(S(=O)(=O)N2CCC(S)C2)cc1,311.428,46.61000000000001,1,4,0.0177
O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)[nH]n1,291.354,57.78,2,2,0.0065
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,445.4150000000002,101.93,2,6,0.0441
O=C(O)C(O)C(O)c1ccc(F)cc1,200.165,77.76,3,3,7.39
CCC(N)C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,331.42,125.3,4,4,0.114
c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,323.4,75.72,2,5,0.0205
